MODULE,LABEL,ADDRESS,ACCESS,UNITS,COMMENT
XDTS_TEMP,KE_TRANS_TEMP_SENSOR_VOLTAGE_LOW,0001E1A1,c,A/D Counts,Low limit for transmission temperature sensor voltage below which the diagnostic fault is set
XDTS_TEMP,KE_TRANS_TEMP_SENSOR_HIGH_TIME,0001E1A2,c,Seconds,Amount of time transmission sensor voltage must be above high limit before the diagnostic fault is set
XDTS_TEMP,KE_TRANS_TEMP_SENSOR_LOW_TIME,0001E1A4,c,Seconds,Amount of time transmission sensor voltage must be below low limit before the diagnostic fault is set
XDTS_TEMP,KE_TTS_HIGH_VOLT_FAULT_TIME,0001E1A6,c,Seconds,Transmission fluid temperature sensor circuit high will not be tested if ignition voltage is out of range for longer than this.
XDTS_TEMP,KE_TTS_LOW_VOLT_FAULT_TIME,0001E1A8,c,Seconds,Transmission fluid temperature sensor circuit low will not be tested if ignition voltage is out of range for longer than this.
FUELCALIBRATIONS,HEADER,0001E1B0,c,Cal_ID_Record,Use this cal to identify the Fuel Systems calibration
F_TANK,KE_FUEL_TANK_VACUUM_OFFSET,0001E1CC,c,Inches H2O,The y-intercept for the tank vacuum AD counts to inches water equation.
F_TANK,KE_GAGE_TO_ZERO_ON_PUMP_FAULT,0001E1CE,c,BOOLEAN,Bit selectable cal to force the PWM Fuel Level output to zero when a secondary fuel pump fault is present.
F_TANK,KE_FUEL_TANK_RATED_CAPACITY,0001E1D0,c,Liters,Maximum Fuel Tank volume as rated by GMUTS and/or the platform.
F_TANK,KE_FUEL_SYSTEM_USES_PULLUP_RESIS,0001E1D2,c,TRUE/FALSE,Determines whether to acitvate or de-activate the transistor to which allows the pullup resistor to be on or off.
F_TANK,KE_FUEL_TANK_RATED_CAPACITY_GAGE,0001E1D4,c,Liters,Maximum Fuel Tank volume as rated by GMUTS and/or the platform.
F_TANK,KE_VSS_XFER_PUMP,0001E1D6,c,MPH,Maximum value of vehicle speed that the secondary transfer pump will be diagnosed.
F_TANK,KE_FUEL_GAGE_PWM_MIN,0001E1D8,c,Percent,Minimum value allowed for fuel gage PWM signal.
F_TANK,KE_FUEL_GAGE_PWM_MAX,0001E1DA,c,Percent,Maximum value allowed for fuel gage PWM signal.
F_TANK,KE_PRIMARY_TANK_RATED_CAPACITY,0001E1DC,c,Liters,Volume to which the primary tank is considered Full.
F_TANK,KE_PRI_TANK_RATED_CAPACITY_GAGE,0001E1DE,c,Liters,Volume to which the primary tank is considered Full for purposes of the fuel gage.
F_TANK,KE_GRAVITY_FUEL_FILL,0001E1E0,c,Liters,Threshold in the secondary tank which determine the spill over level into the primary tank.
F_TANK,KE_PRIMARY_TANK_HIGH_XFER_LEVEL,0001E1E2,c,Liters,Volume in primary tank at which point the secondary transfer pump will be requested off after a calibratable time.
F_TANK,KE_SECONDARY_TANK_ZONE1_5_THRESH,0001E1E4,c,Liters,$00004293
F_TANK,KV_FUEL_LEVEL_TO_PWM_FOR_GAGE,0001E1E6,c,Percent,Table to convert fuel level to PWM duty cycleto drive a fuel gage in the cluster.
F_TANK,KE_FUEL_SENDER_UNIT_TYPE,0001E1FC,c,SenderType,This calibration defines if the 5V or the 12V fuel tank level sensor is wired to the PCM.
F_TANK,KE_FUEL_LEVEL_INPUT_DELAY,0001E1FE,c,Seconds,The minimum amount of time to delay a valid fuel level reading.
F_TANK,KE_PRIMARY_TANK_TOO_FULL_TIME,0001E200,c,Seconds,Time which the primary fuel level must remain above the threshold to turn off the xfer pump.
F_TANK,KE_FUEL_LEVEL_UPPER_FAULTS,0001E202,c,Failures,$00004295
F_TANK,KE_FUEL_LEVEL_LOWER_FAULTS,0001E203,c,Failures,$00004296
F_TANK,KE_FUEL_LEVEL_PULSE_OFF_CTS_ETH,0001E204,c,0-15,$00004297
F_TANK,KE_FUEL_LEVEL_PULSE_OFF_CTS_EVP,0001E205,c,0-15,$00004299
F_TANK,KE_FUEL_LEVEL_PULSE_ETHANOL_HI,0001E206,c,Percent,$0000429B
F_TANK,KE_FUEL_LEVEL_PULSE_ETHANOL_LO,0001E208,c,Percent,$0000429D
F_TANK,KE_FUEL_LEVEL_AD_HIGH_LIMIT,0001E20A,c,A/D Counts,If the fuel level reading is equal to or above this value then it is considered a fault.
F_TANK,KE_FUEL_LEVEL_AD_LOW_LIMIT,0001E20B,c,A/D Counts,If the fuel level reading is equal to or below this value then it is considered a fault.
F_TANK,KV_CONVERT_PRIMARY_FUEL_LEVEL_TO,0001E20C,c,Liters,Converts fuel level sender AD counts to liters.
F_TANK,KV_CONVERT_SECONDARY_FUEL_LEVEL_,0001E30E,c,Liters,Converts fuel level sender AD counts to liters.
F_TANK,KV_PRI_FUEL_LEVEL_TO_VOL_GAGE,0001E410,c,Liters,Converts fuel level sender AD counts to liters for display on the fuel gage.
F_TANK,KV_SEC_FUEL_LEVEL_TO_VOL_GAGE,0001E512,c,Liters,Converts fuel level sender AD counts to liters for the secondary tank for display on the fuel gage.
F_TANK,KV_TRANSFER_PUMP_TIME_LIMIT,0001E614,c,Seconds_L,Maximum amount of time the transfer pump can be on continuously without burning up.
F_TANK,KV_FUEL_VAPOR_TEMPERATURE,0001E67C,c,Degrees_C,Used to linearize and scale the raw A/D fuel tank vapor temperature sensor.
F_TANK,KE_PRIMARY_TANK_FULL_THRESHOLD,0001E69E,c,Liters,"Threshold of _measurable_, usable fuel in the primary tank above which the primary tank is considered full."
F_TANK,KE_PRIMARY_TANK_PUMP_ON_LEVEL,0001E6A0,c,Liters,$000042A4
F_TANK,KE_SECONDARY_TANK_EMPTY_THRESHOL,0001E6A2,c,Liters,"Threshold of measurable, usable fuel in the secondary tank above which the secondary tank is considered full."
F_TANK,KE_SECONDARY_TANK_TRANSFER_THRES,0001E6A4,c,Liters,Volume necessary in secondary tank to allow the transferpump to be turned on.
F_TANK,KE_SECONDARY_TANK_EMPTY_TIME,0001E6A6,c,Seconds,Time which the transfer pump has pumped the fuel in the secondary tank below the secondary empty threshold.
F_TANK,KE_TRANSFER_PUMP_MIN_OFF_TIME,0001E6A8,c,Seconds,Timer to prevent the fuel pump from turning off and  turning right back on.
F_TANK,KE_TRANSFER_PUMP_FUEL_LEVEL_DELT,0001E6AA,c,Liters,Minimum level of change necessary to determine the senders are moving and the pump is working.
F_TANK,KE_TRANSFER_PUMP_FAIL_TIME,0001E6AC,c,Seconds,$000042A5
F_TANK,KE_SLOSH_DELAY_XFER_PUMP_TIME,0001E6AE,c,Seconds,Amount of delay time to allow fuel slosh to relax before the transfer pump is diagnosed.
F_TANK,KE_FUEL_LEVEL_CHANGE_STATE_TIME,0001E6B0,c,Seconds,Time sender readings must be in a new state before that new state's calculation method will be used.
F_TANK,KE_FUEL_GAGE_NORMAL_FILTER,0001E6B2,c,Seconds,Lag filter time constant used to over-damp fuel gage movement.
F_TANK,KE_FUEL_GAGE_FAST_FILL_FILTER,0001E6B4,c,Seconds,Lag filter time constant used to allow fast fuel gage movement during Fast Fill mode of gage operation.
F_TANK,KE_FUEL_MAIN_TIME_CONSTANT,0001E6B6,c,Seconds,The main filter coefficient for fuel tank level.
F_TANK,KE_FUEL_SLOSH_TIME_CONSTANT,0001E6B8,c,Seconds,Filter coefficient for both primary and secondary fuel levels used in slosh calculations.
F_TANK,KE_FUEL_PRM_SLSH_THRSH_TIME_CNST,0001E6BA,c,Seconds,Filter coefficient for primary fuel tank levelused in slosh threshold lookup.
F_TANK,KE_FUEL_SEC_SLSH_THRSH_TIME_CNST,0001E6BC,c,Seconds,Filter coefficient for secondary fuel tank levelused in slosh threshold lookup.
F_TANK,KE_FUEL_LEVEL_DELTA,0001E6BE,c,Liters,If the fuel level reading has not moved this amount for a given amount of accumulated miles then it is considered a fault.
F_TANK,KE_PRIMARY_SENDER_MIN_MILES,0001E6C0,c,Miles,$000042A8
F_TANK,KE_SECONDARY_SENDER_MIN_MILES,0001E6C4,c,Miles,$000042A9
F_TANK,KE_FUEL_SENDER_MIN_MILES_IN_DEAD,0001E6C8,c,Miles,"If the fuel tank level remains in deadband this amount of miles, the fuel sender is considered to be malfunctioning."
F_TANK,KE_FUEL_LEVEL_RATIONALITY_TIME_L,0001E6CC,c,Seconds,Time allowed for the fuel level readings to be inconsistant with reality.
F_TANK,KE_REZERO_MIN_AD_COUNTS,0001E6D0,c,AD_Counts 10bit,Vacuum Sensor raw reading must be above this TO adjust the tank vacuum bias.
F_TANK,KE_REZERO_MAX_AD_COUNTS,0001E6D2,c,AD_Counts_10bit,Vacuum Sensor raw reading must be below this TO adjust the tank vacuum bias.
F_TANK,KE_SENSOR_WARMUP_TIME_MINIMUM,0001E6D4,c,Seconds,The minimum amount of time the vacuum sensor needs power applied before an accurate reading can be obtained.
F_TANK,KE_FUEL_TANK_VACUUM_SCALE,0001E6D6,c,Scalar,The slope coefficient for the tank vacuum AD counts to inches water equation.
F_TANK,KE_VACUUM_SLOSH_TIME_CONSTANT,0001E6D8,c,millisecs.,The filter coefficient for tank vacuum for fuel tank slosh determination.
F_TANK,KE_VACUUM_MAIN_TIME_CONSTANT,0001E6DA,c,Seconds,The filter coefficient for tank vacuum.
F_TANK,KE_HIGH_VACUUM_THRESHOLD,0001E6DC,c,Inches H2O,Enable the Tank Protection Mode when the tank vacuum is more negative than this value.
F_TANK,KE_LOW_VACUUM_THRESHOLD,0001E6DE,c,Inches H2O,Disable the Tank Protection Mode when the tank vacuum is less negative than this value.
F_TANK,KE_EXCESSIVE_VACUUM_COUNT_LIMIT,0001E6E0,c,count,Enable the Tank Protection Mode when the number OF excessive tank vacuum samples exceeds this value.
F_TANK,KE_NORMAL_VACUUM_COUNT_LIMIT,0001E6E1,c,count,Disable the Tank Protection Mode when the total number OF tank vacuum samples exceeds this value.
F_TANK,KE_TANK_VACUUM_RAW_MAX,0001E6E2,c,AD Counts 10bit,Maximum tank vacuum reading indicating a valid tank vacuum sensor read.
F_TANK,KE_TANK_VACUUM_RAW_MIN,0001E6E4,c,AD Counts 10bit,Minimum tank vacuum reading indicating a valid tank vacuum sensor read.
F_TANK,KE_FAST_FILL_RUN_TIME,0001E6E6,c,Seconds,Indicates how long to use fast filter after the engine has begun running.
F_TANK,KE_FUEL_GAGE_PWM_FREQUENCY,0001E6E8,c,Hertz,Adjustable frequency TO drive the fuel gage
F_TANK,KE_FUEL_GAGE_USES_PWM_OUTPUT,0001E6EA,c,BOOLEAN,Bit selectable cal to force the PWM output for certainapplications.
F_TANK,KE_F_TANK_IGNORE_MEC,0001E6EB,c,BOOLEAN,"When set FALSE, the sender diagnostics will only run when the Manufacturers Enable Counter is Zero."
F_TANK,KV_EVAP_STATE_ALLOWS_SEC_XFER_PU,0001E6EC,c,BOOLEAN,Determines which evap test states allow the transferpump to be turned on.
F_TANK,KE_FUEL_LEVEL_FILTER_COEF,0001E6F4,c,Seconds,Filter coefficient for both primary and secondary fuel levels used in fuel tank diagnostics.
F_TANK,KE_VENT_RSTR_MIN_AD_COUNTS,0001E6F6,c,AD_Counts 10 bit,$000042AB
F_TANK,KE_VENT_RSTR_MAX_AD_COUNTS,0001E6F8,c,AD_Counts 10 bit,$000042AC
F_TANK,KE_VENT_RESTRICT_PREP_TMR,0001E6FA,c,Seconds,Used to determine if vent restriction failed.
DG_EONV,KE_EONV_DELTA_FROM_PRESSURE_PEAK,0001E6FC,c,InchOfWat,Decrease in pressure after a peak needed to identify it as a pressure peak.
DG_EONV,KE_EONV_DELTA_FROM_VACUUM_PEAK,0001E6FE,c,InchOfWat,$000042BD
DG_EONV,KE_EONV_EWMA_FAIL_COEF,0001E700,c,Unitless,This filter coefficient is used for the 0.020 inch EWMA calculation when the 0.020 inch EWMA is currently in the failing state.
DG_EONV,KE_EONV_EWMA_FAIL_THRESHOLD,0001E702,c,Unitless,The fail threshold value that will set the MIL for P0442 once it is exceeded by EWMA.
DG_EONV,KE_EONV_EWMA_NONFAIL_COEF,0001E704,c,Unitless,This filter coefficient is used for the 0.020 inch EWMA calculation when the 0.020 inch EWMA is currently in the passing state.
DG_EONV,KE_EONV_EWMA_NONFAIL_THRESHOLD,0001E706,c,Unitless,The EWMA threshold value that will be used when the system is passing.
DG_EONV,KE_EONV_EWMATESTSAMPLESTOPASS,0001E708,c,Unitless,The number of EWMA test samples required before the diagnostic is allowed to report a pass.
DG_EONV,KE_EONV_MOD_VOLATILITY_MULT,0001E709,c,Unitless,Correction factor based on moderate fuel volatility.
DG_EONV,KE_EONV_PH1_COUNTS_AT_ZERO_MAX,0001E70A,c,Unitless,Number of counts needed to indicate the Phase 1 pressure build has stabilized at zero.
DG_EONV,KE_EONV_PH2_COUNTS_AT_ZERO_MAX,0001E70C,c,Unitless,Number of counts needed to indicate the Phase 2 vacuum build has stabilized at zero.
DG_EONV,KE_EONV_PHASE1_TEMP_DELTA_MIN,0001E70E,c,Degrees_C,Minimum temperature change required to report a failed test.
DG_EONV,KE_EONV_PHASE1_TIME_LIMIT,0001E710,c,Seconds,The maximum amount of time allowed to execute the pressure monitoring portions of the EONV Diagnostic.
DG_EONV,KE_EONV_PHASE1_VAC_COUNTS_MAX,0001E712,c,Unitless,Number of counts needed to indicate the Phase 1 vacuum build.
DG_EONV,KE_EONV_PHASE1VACUUMALLOWED,0001E714,c,InchOfWat,Lower boundary at which vacuum is considered to be building.
DG_EONV,KE_EONV_PHASE1ZEROPRESSURE,0001E716,c,InchOfWat,Boundary at which pressure is considered zero in Phase 1.
DG_EONV,KE_EONV_PHASE1ZEROVACUUM,0001E718,c,InchOfWat,Boundary at which vacuum is considered zero in Phase 1.
DG_EONV,KE_EONV_PHASE2_TEMP_DELTA_MIN,0001E71A,c,Degrees_C,Minimum temperature change required to report a failed test.
DG_EONV,KE_EONV_PHASE2PRESSUREALLOWED,0001E71C,c,InchOfWat,Lower boundary at which pressure is considered essentially zero.
DG_EONV,KE_EONV_PHASE2ZEROPRESSURE,0001E71E,c,InchOfWat,Boundary at which pressure is considered zero in Phase 2.
DG_EONV,KE_EONV_PHASE2ZEROVACUUM,0001E720,c,InchOfWat,Boundary at which vacuum is considered zero in Phase 2.
DG_EONV,KE_EONV_PRESS_HIGH_VOLATILITY,0001E722,c,InH2O/Sec,Defines the integration limit for high volatility fuels.
DG_EONV,KE_EONV_PRESS_MOD_VOLATILITY,0001E726,c,InH2O/Sec,Defines the integration limit for moderate volatility fuels.
DG_EONV,KE_EONV_PRESSWAIT_ATTEMPTS_MAX,0001E72A,c,Unitless,Maximum number of times this process can be activated without exiting Phase 2.
DG_EONV,KE_EONV_RATIONALITYTIME,0001E72C,c,Seconds,$000042BE
DG_EONV,KE_EONV_RATIONALITYWAITTIME,0001E72E,c,Seconds,The amount of time that the rationality check will wait for the KE_EONV_RationalityTime to be met.
DG_EONV,KE_EONV_TIME_BETWEEN_PHASE,0001E730,c,Seconds,The minimum time to wait between Phase 1 and Phase 2.
DG_EONV,KE_EONV_TOTAL_TIME,0001E732,c,Seconds,"The elapsed time allowed to execute the EONV Diagnostic. If this time is exceeded, the test enters the analysis phase."
DG_EONV,KE_EONV_VACUUM_THRESHOLD_MIN,0001E734,c,InchOfWat,The minimum desired Phase 2 vacuum threshold.
DG_EONV,KE_EONV_VEHICLE_HAS_TEMP_SENSOR,0001E736,c,BOOLEAN,Indicates whether or not the vehicle has a temperature sensor.
DG_EONV,KE_EONV_WAITAFTERPRESSBUILDTIME,0001E738,c,Seconds,$000042BF
DG_EONV,KV_EONV_AVG_PH1_VAP_TEMP_MULT,0001E73A,c,Unitless,Correction factor based on average vapor temperature in Phase 1.
DG_EONV,KV_EONV_DELTA_VAP_TEMP_MULT,0001E74C,c,Unitless,Correction factor based on delta vapor temperature in Phase 1.
DG_EONV,KV_EONV_VOLATILITY_TIME_MAX,0001E75E,c,Seconds,Calibrated amount of time allocated for the volatility check.
DI_EONV,KA_EONV_PRESSURE_THRESHOLD,0001E780,c,InchOfWat,Pressure threshold attainable only by a system with a total leak less than 0.020 inch.
DI_EONV,KE_EONV_REFUELINGDELTALVLMAX,0001E9C2,c,Percent,The minimum change in fuel level that must occur to indicate a refueling event.
DI_EONV,KE_EONV_FUEL_VAP_TEMP_MAX,0001E9C4,c,Degrees_C,Upper fuel vapor temperature boundary for enabling EONV diagnostic.
DI_EONV,KE_EONV_SYSTEM_VOLTAGE_MIN,0001E9C6,c,Volts,Minimum allowed system voltage below which system voltage will be considered  too low.
DI_EONV,KE_EONV_DO_NOT_USE_FAST_PASS,0001E9C7,c,BOOLEAN,Used to bypass the small leak test.
DI_EONV,KE_EONV_ATTEMPTS_MAX,0001E9C8,c,Counts,Maximum number of attempts that the diagnostic is allowed to enable in a given time frame.
DI_EONV,KE_EONV_AMBAIRTIME,0001E9CA,c,Seconds,Delays the update of calculated estimated ambient air temperature.
DI_EONV,KE_EONV_AMBAIR_IDLE_COUNTER_MAX,0001E9CE,c,Counts,Maximum count for the EONV_AmbAir_Idle_Counter.
DI_EONV,KV_EONV_AMBAIR_IDLE_DECREMENTER,0001E9D0,c,Counter,Decrement the estimated ambient air idle counter based on air flow at idle.
DI_EONV,KV_EONV_AMBAIRTEMP_FILT_STEP,0001E9F2,c,Degrees_C,Change the estimated ambient air temperature based on air flow.
DI_EONV,KV_EONV_DELTA_VACUUM_RISE_MAX,0001EA14,c,Inches H2O,Change in vacuum over time above this level will indicate that a refuelevent has occurred.
DI_EONV,KE_EONV_AMBAIR_AIRFLOW,0001EA36,c,Grams_Per_Second,Calibrated amount of airflow needed to prevent the idle counter from increasing.
DI_EONV,KE_EONV_AMBAIR_VEHSPD,0001EA38,c,MPH,Calibrated amount of vehicle speed needed to update minimum intake air temperature and the ambient air temperature estimate.
DI_EONV,KE_EONV_AMBIENTAIRTEMP_LOWER_LIM,0001EA3A,c,Degrees_C,Lower boundary of the ambient air temperature window to enable EONV.
DI_EONV,KE_EONV_AMBIENTAIRTEMP_UPPER_LIM,0001EA3C,c,Degrees_C,Upper boundary of the ambient air temperature window to enable EONV.
DI_EONV,KE_EONV_DEFAULT_FUEL_LEVEL,0001EA3E,c,Percent,$000042BC
DI_EONV,KE_EONV_DELTA_VAC_REFUELING_MAX,0001EA40,c,Inches H2O,Upper boundary on delta vacuum used to detect refueling to prevent intermittence from looking like a refueling event.
DI_EONV,KE_EONV_ENGINE_RUN_TIME_MIN,0001EA42,c,Seconds,"To execute EONV, the engine run time must exceed this value."
DI_EONV,KE_EONV_FUEL_TANK_VACUUM_OFFSET,0001EA46,c,Inches H2O,The fuel tank vacuum offset for EONV.
DI_EONV,KE_EONV_FL_SLOSH_PERIOD,0001EA48,c,Counts,To determine the sample period for fuel level slosh.
DI_EONV,KE_EONV_FL_SLOSH_PERIOD_PRIM,0001EA4A,c,Counts,To determine unacceptable liquid slosh period in the secondary fuel tank.
DI_EONV,KE_EONV_FL_SLOSH_PERIOD_SEC,0001EA4C,c,Counts,
DI_EONV,KE_EONV_FUEL_LEVEL_MAX,0001EA4E,c,Percent,Upper fuel level boundary for enabling EONV diagnostic.
DI_EONV,KE_EONV_FUEL_LEVEL_MIN,0001EA50,c,Percent,Lower fuel level boundary for enabling EONV diagnostic.
DI_EONV,KE_EONV_FUEL_VAPORTEMP_FILT_COEF,0001EA52,c,0-1,Filter coefficient for the fuel vapor temperature variable.
DI_EONV,KE_EONV_FUEL_VAP_TEMP_MIN,0001EA54,c,Degrees_C,Lower fuel vapor temperature boundary for enabling EONV diagnostic.
DI_EONV,KE_EONV_MIN_TRIP_DISTANCE,0001EA56,c,Miles,Minimum distance traveled to enable the EONV diagnostic.
DI_EONV,KE_EONV_MIN_VEHICLE_SPEED,0001EA58,c,MPH,Minimum vehicle speed to start calculation of distance.
DI_EONV,KE_EONV_SLOSH_TANKVAC_FILT_COEF,0001EA5A,c,0-1,Filtered coefficient for vacuum slosh.
DI_EONV,KE_EONV_SNAPSHOT_DELAY_MAX,0001EA5C,c,Seconds,The time delta at which the current vacuum is compared to a previous vacuum in order to detect a refueling event.
DI_EONV,KE_EONV_TANK_PRESSURE_MAX,0001EA5E,c,Inches H2O,"Maximum allowable pressure in the fuel tank. If exceeded, the diagnostic will consider a refueling event to have occurred."
DI_EONV,KE_EONV_TANK_VACUUM_FILT_COEF,0001EA60,c,0-1,Filter coefficient for the tank vacuum variable.
DI_EONV,KE_EONV_TANK_VAC_FILTCOEF_REFUEL,0001EA62,c,0-1,Filter coefficient for the refueling tank vacuum variable.
DI_EONV,KE_EONV_TANK_VACUUM_REZERO_MAX,0001EA64,c,Volts,Tank vacuum sensor voltage above which the tank vacuum variable will not be rezeroed.
DI_EONV,KE_EONV_TANK_VACUUM_REZERO_MIN,0001EA66,c,Volts,Tank vacuum sensor voltage below which the tank vacuum variable will not be rezeroed.
DI_EONV,KE_EONV_TIME_BETWEEN_TESTS_MAX,0001EA68,c,Hours,Maximum time to wait between completed EONV tests.
DI_EONV,KE_EONV_TIME_BETWEEN_TESTS_MIN,0001EA6A,c,Hours,Minimum time to wait between completed EONV tests.
DI_EONV,KE_EONV_TOTALVEHICLEMILEAGEMIN,0001EA6C,c,Miles,Mileage at which the EONV diagnostic can begin running. To prevent a dead battery at the assembly plant.
DI_EONV,KE_EONV_TSTAT_TARGET_TEMP,0001EA70,c,Degrees_C,Coolant temperature must exceed this value in order to execute EONV diagnostic.
DI_EONV,KE_EONV_VAC_SENSOR_SCALE_SLOPE,0001EA72,c,Inches_H2O/Volts,Slope used to rescale tank vacuum sensor voltage to inches of water.
DI_EONV,KE_EONV_VENT_VLV_STRIKE_LIM,0001EA74,c,Counts,Determines the number of vent valve strike cycles used by the cleaning process.
DI_EONV,KE_EONV_VENT_VLV_STRIKE_ON_TMR,0001EA76,c,Seconds,The limit of time that the vent valve will be commanded closed during the cleaning cycle period.
DI_EONV,KE_EONV_VENT_VLV_STRIKE_PERIOD,0001EA78,c,Seconds,Determines the limit of the vent valve cleaning cycle period.
DI_EONV,KE_FUEL_LVL_FILT_COEF_SLOSH_PRI,0001EA7A,c,0-1,Filter coefficient for fuel level variable used by slosh detection.
DI_EONV,KE_FUEL_LVL_FILT_COEF_SLOSH_SEC,0001EA7C,c,0-1,Filter coefficient for fuel level variable used by slosh detection.
DI_EONV,KE_FUEL_LVL_VOLUME_FILT_COEF,0001EA7E,c,0-1,Filter coefficient for fuel level variable used by slosh detection.
DI_EONV,KV_EONV_FUEL_LEVEL_SLOSH_PRIM,0001EA80,c,Liters,Threshold for the determination of detected slosh if the fuel level delta is too high.
DI_EONV,KV_EONV_FUEL_LEVEL_SLOSH_SEC,0001EABE,c,Liters,Threshold for the determination of detected slosh if the fuel level delta is too high.
DI_EONV,KA_EONV_ESTAMBAIR_OFFSET,0001EAFC,c,Degrees_C,Offset the estimated ambient air temperature from the intake air temperature using vehicle speed and engine airflow.
DG_EVAP,KE_TANK_VACUUM_RAW_MAX,0001EC72,c,Volts,Maximum allowed voltage for the tank vacuum signal.
DG_EVAP,KE_TANK_VACUUM_RAW_MIN,0001EC73,c,Volts,Minimum allowed voltage for the tank vacuum signal.
DG_EVAP,KE_EVAP_COLD_TEST_TIMER_LIMIT,0001EC74,c,Seconds,The maximum amount of time allowed to execute the cold fuel tank portions of the Evap Diagnostic.
DG_EVAP,KE_EVAP_SERVICE_TEST_VSS_MAX,0001EC76,c,MPH,Maximum vehicle speed value to run the service bay test.
DG_EVAP,KE_EVAP_SERVICE_TPS_MAX,0001EC78,c,Percent,$0000422B
DG_EVAP,KE_EVAP_SERVICE_TPS_MIN,0001EC7A,c,Percent,$0000422C
